name,email,date_of_birth,mobile_no,is_valid_date,is_valid_email,is_valid_name,is_valid_phone,above_18
Antonio Ryan,Antonio_Ryan@hall-herrera.com,09-09-2010,87921,True,True,True,False,False
Raymond Ware,Raymond_Ware@walsh.com,08/15/2004,8263 2731,True,True,True,True,False
Alexander Stafford,Alexander_Stafford@farley.com,10-02-2006,82406,True,True,True,False,False
Kristen Rice,Kristen_Rice@johnson.com,1955-08-25,78291,True,True,True,False,True
Joseph Moore,Joseph_Moore@mckenzie.com,1995/11/07,17051,True,True,True,False,True
Bryan Riley,Bryan_Riley@martin.biz,1959-10-03,3220449,True,False,True,False,True
Diana Flores,Diana_Flores@snow.com,29-03-1978,336339,True,True,True,False,True
Kathryn Lawrence ,Kathryn_Lawrence@miller-hoffman.com,2009-01-21,34701,True,True,True,False,False
Nancy Miller,Nancy_Miller@hansen.info,1985-09-27,90626,True,False,True,False,True
David Horton,David_Horton@bullock-reyes.com,1974-02-16,421611,True,True,True,False,True
Zachary Esparza,Zachary_Esparza@walton.com,1992/04/29,4635982,True,True,True,False,True
Victoria Moreno,Victoria_Moreno@chen-nelson.com,01-07-1970,29941,True,True,True,False,True
Douglas Skinner,Douglas_Skinner@ward.biz,1991/01/15,986439,True,False,True,False,True
Timothy Spencer,Timothy_Spencer@morrison.net,06/23/1960,51646,True,True,True,False,True
Daniel Oconnor,Daniel_Oconnor@tucker.org,16-12-2006,29838831,True,False,True,True,False
Ryan Fitzgerald,Ryan_Fitzgerald@whitaker-davis.com,1970/09/12,5849257,True,True,True,False,True
Natalie Martinez,Natalie_Martinez@martinez.com,2018/06/09,4714942,True,True,True,False,False
Joyce Hayes,Joyce_Hayes@morris.biz,2006-09-06,43466,True,False,True,False,False
Amber Morris,Amber_Morris@wong.com,07/23/1964,8998046,True,True,True,False,True
Tiffany Jackson,Tiffany_Jackson@avery.biz,19-05-2004,2914570,True,False,True,False,False
Tiffany Vasquez,Tiffany_Vasquez@greene-smith.com,2005/05/17,799671,True,True,True,False,False
John Douglas,John_Douglas@jensen.info,03/02/1999,2207 2627,True,False,True,True,True
William Reed,William_Reed@morales.org,16-02-1993,6807207,True,False,True,False,True
Nicole James,Nicole_James@brown-mills.com,1991/01/07,844311,True,True,True,False,True
 Danielle Miller,Danielle_Miller@hughes.com,1967-02-12,97561,True,True,True,False,True
Sarah Miller,Sarah_Miller@may.com,1990-01-23,238173,True,True,True,False,True
John Morrison,John_Morrison@anderson-lucas.com,14-03-1955,51106,True,True,True,False,True
Daniel Smith,Daniel_Smith@harris.com,1988/11/10,279231,True,True,True,False,True
Derrick Campbell,Derrick_Campbell@webb.com,1985/01/10,2978858,True,True,True,False,True
Jennifer Ibarra,Jennifer_Ibarra@ibarra-medina.com,1962/09/14,346227,True,True,True,False,True
Timothy Black,Timothy_Black@robinson-williams.com,2008-09-07,17276,True,True,True,False,False
Shawn Blanchard,Shawn_Blanchard@robinson.org,1991/06/27,67761,True,False,True,False,True
Brian Johnson,Brian_Johnson@rodriguez.biz,2006/12/14,669405,True,False,True,False,False
James White,James_White@moran-sullivan.com,1987-09-06,676143,True,True,True,False,True
William Smith,William_Smith@woods-hicks.net,2007-03-14,52860751,True,True,True,True,False
 Hannah Cummings,Hannah_Cummings@anderson-hansen.com,01/05/2008,1511896,True,True,True,False,False
Philip Mills,Philip_Mills@riley.net,11/02/1963,4903634,True,True,True,False,True
Emily Berry,Emily_Berry@anderson.com,11/20/2006,613125,True,True,True,False,False
Casey Coffey,Casey_Coffey@west.com,2004-08-02,26436239,True,True,True,True,False
Regina Johnson,Regina_Johnson@hernandez.org,1953/05/14,9976058,True,False,True,False,True
Steven Waters,Steven_Waters@davis.com,04/20/2007,2539 7755,True,True,True,True,False
Joshua Gonzalez,Joshua_Gonzalez@greene.com,1980/09/24,1884597,True,True,True,False,True
Kimberly Green,Kimberly_Green@sanchez.com,10/09/2017,2367 6815,True,True,True,True,False
Thomas Nelson ,Thomas_Nelson@brandt.info,1993/10/02,12978607,True,False,True,True,True
Linda Barajas,Linda_Barajas@ramirez.com,09-12-1985,93651,True,True,True,False,True
Amber Jensen,Amber_Jensen@reed.biz,2003-05-23,965115,True,False,True,False,True
Elizabeth Benitez,Elizabeth_Benitez@goodwin-sullivan.biz,1956/03/23,4224823,True,False,True,False,True
Jonathan Hernandez,Jonathan_Hernandez@hood-abbott.com,1998/10/02,61501,True,True,True,False,True
Benjamin Stevens,Benjamin_Stevens@walton-gamble.com,1999/11/12,838161,True,True,True,False,True
Isaac Roth,Isaac_Roth@thompson.com,01/02/1961,706593,True,True,True,False,True
Lauren Smith,Lauren_Smith@davis.info,01-08-1978,34446,True,False,True,False,True
Nicole Duffy ,Nicole_Duffy@davenport-nelson.info,08-01-2009,18095111,True,False,True,True,False
Emily Vega,Emily_Vega@butler.com,05/08/1996,887709,True,True,True,False,True
Jesse Stone,Jesse_Stone@morales.com,09/08/2004,3149819,True,True,True,False,False
Thomas Horne,Thomas_Horne@floyd.info,18-07-1971,82457007,True,False,True,True,True
Jo Humphrey,Jo_Humphrey@ramos.com,10/31/1988,71786,True,True,True,False,True
Nicholas Marquez,Nicholas_Marquez@good.info,03/21/1990,2188138,True,False,True,False,True
Cathy Todd,Cathy_Todd@acevedo.biz,1964/04/21,74009191,True,False,True,True,True
Vicki Harmon,Vicki_Harmon@fry.org,1988-09-02,20227951,True,False,True,True,True
Brent Lloyd,Brent_Lloyd@lester-smith.com,1971-06-21,593355,True,True,True,False,True
Jonathan Hill,Jonathan_Hill@butler-murphy.info,1950/12/14,184365,True,False,True,False,True
Timothy Kelly,Timothy_Kelly@frye-brown.com,1977-04-20,68576,True,True,True,False,True
Donna Martinez,Donna_Martinez@rich-cook.com,2001/12/10,343875,True,True,True,False,True
Tammy Miles,Tammy_Miles@allen.com,03/07/2014,40571,True,True,True,False,False
Stephen Fields,Stephen_Fields@wilson.com,1958-07-23,7179348,True,True,True,False,True
Paige Kemp,Paige_Kemp@green.org,03/31/1984,9431 6667,True,False,True,True,True
Hannah Myers,Hannah_Myers@schaefer.com,09-09-1950,17826,True,True,True,False,True
Tanya Garcia,Tanya_Garcia@vazquez.com,1978-12-09,35021,True,True,True,False,True
Elizabeth Moody,Elizabeth_Moody@parker.org,2012/06/09,222735,True,False,True,False,False
Rebecca Santos,Rebecca_Santos@long.com,2003-04-30,8681023,True,True,True,False,True
Tammy Williams,Tammy_Williams@greer.info,03-06-1963,1276297,True,False,True,False,True
Lauren Zimmerman ,Lauren_Zimmerman@chan.com,1997/06/28,325953,True,True,True,False,True
Amy Reed,Amy_Reed@chung.com,2000-01-05,8444388,True,True,True,False,True
Peter Holland,Peter_Holland@lopez-norris.com,09/27/1974,802413,True,True,True,False,True
Stephen Martinez,Stephen_Martinez@schmidt.com,1993-12-20,39056,True,True,True,False,True
Evan Martinez,Evan_Martinez@adkins-dennis.com,02/08/1989,548331,True,True,True,False,True
Stephanie Smith,Stephanie_Smith@oconnor.com,2017/05/30,634983,True,True,True,False,False
Robert Schultz,Robert_Schultz@vance.com,05/30/2000,582441,True,True,True,False,True
Steven Price,Steven_Price@thompson-williams.com,1998/11/15,45636,True,True,True,False,True
William Park,William_Park@peterson.com,1960/09/14,755733,True,True,True,False,True
Cole Butler,Cole_Butler@campbell.info,25-12-2009,940509,True,False,True,False,False
Jessica Prince,Jessica_Prince@rodriguez-hill.com,1995/12/27,596913,True,True,True,False,True
Brian Smith,Brian_Smith@martinez.com,1979-03-02,853017,True,True,True,False,True
Mark Ortiz,Mark_Ortiz@costa-barker.info,2000/08/01,5881751,True,False,True,False,True
Shane Garcia,Shane_Garcia@ingram-ford.com,12/23/2005,8043 5507,True,True,True,True,False
Tammy Lowe,Tammy_Lowe@hart.info,05-02-2011,43251,True,False,True,False,False
Bonnie Parsons,Bonnie_Parsons@elliott.info,1999-11-27,887463,True,False,True,False,True
Diane Lee,Diane_Lee@mills-robinson.org,07/14/1988,968625,True,False,True,False,True
Destiny Thompson,Destiny_Thompson@wood.com,06/30/2008,419979,True,True,True,False,False
Carol Johnston,Carol_Johnston@anderson-brown.com,01/19/1968,6968634,True,True,True,False,True
Catherine Cline,Catherine_Cline@smith.net,04/30/2006,919797,True,True,True,False,False
Joseph Bond,Joseph_Bond@may.biz,1961/08/27,58099375,True,False,True,True,True
Whitney Russell,Whitney_Russell@ellis.com,1958-02-13,1790769,True,True,True,False,True
Joseph Brown,Joseph_Brown@park.biz,1991-04-11,237615,True,False,True,False,True
Andrea Cherry,Andrea_Cherry@miller-roberts.com,1957/02/04,44891,True,True,True,False,True
Ronnie James,Ronnie_James@dalton-williams.org,04/22/2017,766785,True,False,True,False,False
Jesse Wagner,Jesse_Wagner@miller-nguyen.biz,08/16/1966,999171,True,False,True,False,True
Jennifer Johnson,Jennifer_Johnson@soto.com,12/30/1979,4868354,True,True,True,False,True
Amy Collins,Amy_Collins@lindsey-farrell.com,11/09/1964,47251,True,True,True,False,True
Nathaniel Curtis,Nathaniel_Curtis@brooks.org,1968-12-05,59686,True,False,True,False,True
Joann Patel,Joann_Patel@king.info,2003/11/13,83570903,True,False,True,True,True
Daniel Gonzalez,Daniel_Gonzalez@rogers.org,10-01-2006,1447412,True,False,True,False,False
Donna Harris,Donna_Harris@walter.biz,2003-06-14,54582023,True,False,True,True,True
Patricia Gomez,Patricia_Gomez@chan.com,11-06-2002,208857,True,True,True,False,True
Christopher Douglas,Christopher_Douglas@rodriguez-santos.com,1955-12-21,83776,True,True,True,False,True
Thomas Glover,Thomas_Glover@kane.biz,08/14/1967,4143 3683,True,False,True,True,True
Ryan Fischer,Ryan_Fischer@smith.biz,08/12/1977,4815 1867,True,False,True,True,True
Briana Turner,Briana_Turner@bailey.com,28-04-1981,87921,True,True,True,False,True
Patrick Williams,Patrick_Williams@hill.com,02/28/2010,565971,True,True,True,False,False
Kathryn Morris,Kathryn_Morris@martin-diaz.biz,06/05/1966,1219 8603,True,False,True,True,True
Jonathan Henry,Jonathan_Henry@mccoy.info,02/27/1981,6011 3947,True,False,True,True,True
Jonathan Navarro,Jonathan_Navarro@keller.com,04/23/1961,85746,True,True,True,False,True
Steven Ryan,Steven_Ryan@miller-williams.biz,1995-01-15,3604994,True,False,True,False,True
Matthew Rodriguez,Matthew_Rodriguez@smith.info,05-07-2005,463443,True,False,True,False,False
Laurie Stewart,Laurie_Stewart@marquez.com,1981-01-30,32491,True,True,True,False,True
Joseph Ramirez,Joseph_Ramirez@garcia.com,1955/05/10,84221,True,True,True,False,True
Eric Harris,Eric_Harris@brown.info,10-09-1950,2320578,True,False,True,False,True
Amy Townsend,Amy_Townsend@wright.com,2015-07-15,948999,True,True,True,False,False
Jeffrey Gutierrez,Jeffrey_Gutierrez@fleming.com,02/06/1961,485013,True,True,True,False,True
Kenneth Zimmerman,Kenneth_Zimmerman@cruz-bowman.com,1968/10/18,46616,True,True,True,False,True
Jonathan Guerrero,Jonathan_Guerrero@paul.com,07-04-1984,176811,True,True,True,False,True
James Thomas,James_Thomas@munoz.net,1982-01-28,7823775,True,True,True,False,True
James Bradshaw,James_Bradshaw@brewer.com,2009/11/29,34761231,True,True,True,True,False
Edgar Moreno,Edgar_Moreno@patel.com,05/13/1964,689517,True,True,True,False,True
Margaret Roberts,Margaret_Roberts@rojas-green.org,27-12-1994,2508045,True,False,True,False,True
Mary Gonzales,Mary_Gonzales@weber-day.org,1962-11-19,872655,True,False,True,False,True
Deborah Ortiz,Deborah_Ortiz@phelps-sanchez.com,1966-05-17,23241,True,True,True,False,True
Jesse Thomas,Jesse_Thomas@floyd-warner.info,11/14/1956,9809451,True,False,True,False,True
Taylor Torres,Taylor_Torres@romero.com,2006-05-08,875451,True,True,True,False,False
Jennifer Sampson,Jennifer_Sampson@west-rodriguez.com,1968-07-23,6685330,True,True,True,False,True
Jennifer Shaffer,Jennifer_Shaffer@palmer.org,04/15/1976,30986,True,False,True,False,True
Melanie Griffith,Melanie_Griffith@black-reyes.org,11/02/1997,167535,True,False,True,False,True
Michelle May,Michelle_May@wells-walker.com,23-07-1975,69466,True,True,True,False,True
Lori Morales,Lori_Morales@snow-boyd.biz,1970-10-12,46595111,True,False,True,True,True
Alexandra Shelton,Alexandra_Shelton@jackson-gomez.com,13-02-1987,8728861,True,True,True,False,True
Carl Gonzalez,Carl_Gonzalez@zamora.org,25-11-1950,165939,True,False,True,False,True
Chad Kelly,Chad_Kelly@sherman.com,09/21/1970,634155,True,True,True,False,True
Jacob White,Jacob_White@melton.com,2004-12-16,939267,True,True,True,False,False
Tony Howard,Tony_Howard@gutierrez.org,02/11/1953,6299 3627,True,False,True,True,True
Randy Franklin,Randy_Franklin@hamilton.com,22-02-1952,6321491,True,True,True,False,True
Taylor Davidson,Taylor_Davidson@williams.net,1979-11-09,9689611,True,True,True,False,True
Nicole Rivas,Nicole_Rivas@liu.org,24-11-1994,45622759,True,False,True,True,True
Daniel Martinez,Daniel_Martinez@sullivan.com,1993/12/01,85401,True,True,True,False,True
Theresa Potter,Theresa_Potter@valdez.com,02/12/1958,98186,True,True,True,False,True
William Kerr,William_Kerr@meyer.net,1991-01-24,63111,True,True,True,False,True
Erin Anderson,Erin_Anderson@middleton.com,1972/09/02,300921,True,True,True,False,True
Carlos Sawyer,Carlos_Sawyer@villa-watkins.com,07-04-1953,621855,True,True,True,False,True
Steven Reyes,Steven_Reyes@wolfe.net,1979-10-24,900693,True,True,True,False,True
Robert Johnson,Robert_Johnson@thomas-boyd.com,20-09-1964,5540753,True,True,True,False,True
Melissa Franklin,Melissa_Franklin@nelson.info,07/08/1998,1791581,True,False,True,False,True
Travis Davis,Travis_Davis@thomas-long.org,11/07/1950,761589,True,False,True,False,True
Adam Bailey,Adam_Bailey@bates.com,24-04-1999,5377205,True,True,True,False,True
Crystal Peterson,Crystal_Peterson@parker-soto.com,1968/01/13,2593879,True,True,True,False,True
David Anderson,David_Anderson@hughes.com,1984-12-10,646941,True,True,True,False,True
David Allen ,David_Allen@bentley-scott.com,06/06/1955,57931,True,True,True,False,True
Jose Mitchell,Jose_Mitchell@roth.com,1974/07/19,9383102,True,True,True,False,True
Jay Smith,Jay_Smith@nguyen-martinez.biz,1965-11-21,6277888,True,False,True,False,True
David Spence,David_Spence@sullivan.org,04/25/1965,49986,True,False,True,False,True
Alicia Young,Alicia_Young@barton-bell.com,1994/05/14,86706,True,True,True,False,True
Gregory Cooper,Gregory_Cooper@lopez.com,07/25/2013,907869,True,True,True,False,False
Michelle Brown,Michelle_Brown@perez-scott.net,08/17/2003,618951,True,True,True,False,True
Melissa Johnson,Melissa_Johnson@cameron-byrd.com,1982/11/19,301347,True,True,True,False,True
Robert Hunter,Robert_Hunter@foster-woodward.info,1976-10-21,80356607,True,False,True,True,True
Madeline Terry,Madeline_Terry@higgins.com,1952-09-22,291141,True,True,True,False,True
Rebekah Fischer,Rebekah_Fischer@meza-warren.com,1969-10-23,8302925,True,True,True,False,True
Wendy Sexton,Wendy_Sexton@hopkins-harvey.com,1988-02-17,480237,True,True,True,False,True
Brent Richards,Brent_Richards@fletcher-skinner.org,2010-06-09,291309,True,False,True,False,False
Christopher Kim,Christopher_Kim@marshall-wilkins.com,2009-08-06,7521277,True,True,True,False,False
Kristie White,Kristie_White@padilla.com,24-09-1986,4611328,True,True,True,False,True
Eric Anderson,Eric_Anderson@valdez.biz,1973/07/24,14996,True,False,True,False,True
Patrick Moran,Patrick_Moran@kennedy-smith.com,04-12-1954,9123766,True,True,True,False,True
Kimberly Dillon,Kimberly_Dillon@drake.info,2001/06/18,996591,True,False,True,False,True
Stephanie Garcia,Stephanie_Garcia@mckinney-baker.biz,1953/06/13,346491,True,False,True,False,True
Brandon Henry,Brandon_Henry@king-bowers.org,1959/04/09,454143,True,False,True,False,True
Elizabeth Jones,Elizabeth_Jones@peterson-johnson.net,05/30/2010,89436,True,True,True,False,False
Manuel Reyes,Manuel_Reyes@leon-johnson.com,03/30/1976,2704430,True,True,True,False,True
Mindy Valentine,Mindy_Valentine@gutierrez-martin.com,1979/04/25,94856,True,True,True,False,True
Mary Stevenson,Mary_Stevenson@clark.com,1955/09/11,5888464,True,True,True,False,True
Emma Beltran,Emma_Beltran@armstrong-adkins.biz,13-02-1986,426357,True,False,True,False,True
Paul Phillips,Paul_Phillips@manning.org,1992-04-23,29741,True,False,True,False,True
James Porter,James_Porter@cervantes.biz,03-07-1990,3071230,True,False,True,False,True
David Harrison,David_Harrison@green.info,1984-10-31,2368605,True,False,True,False,True
Tara Davidson,Tara_Davidson@hernandez.com,17-11-1986,1738283,True,True,True,False,True
Donna Kelly,Donna_Kelly@young.org,28-11-1962,4989146,True,False,True,False,True
Renee Mayer,Renee_Mayer@petty.com,2005-02-01,351321,True,True,True,False,False
Victor Davis,Victor_Davis@crawford.org,1957-01-03,9626898,True,False,True,False,True
Marc Abbott,Marc_Abbott@grimes.info,08/25/2017,54976,True,False,True,False,False
Kevin Flores,Kevin_Flores@crawford.com,1956/06/05,414045,True,True,True,False,True
Sarah Mayo,Sarah_Mayo@thompson.org,1993/05/07,2388107,True,False,True,False,True
Anthony Morgan,Anthony_Morgan@smith.com,14-01-1967,41706,True,True,True,False,True
Sarah Wong,Sarah_Wong@glover.info,03/27/1985,8765597,True,False,True,False,True
Tanya Martinez,Tanya_Martinez@moore.com,09/11/1976,3661127,True,True,True,False,True
Jacob Lewis,Jacob_Lewis@carlson.net,16-09-1962,7367256,True,True,True,False,True
Valerie Spencer,Valerie_Spencer@franklin-jackson.info,10-03-2018,22299967,True,False,True,True,False
Kelly ake,Kelly_Drake@pollard-nelson.com,14-01-1971,68351,True,True,True,False,True
Zachary Foster,Zachary_Foster@hamilton-king.com,2011-10-20,572823,True,True,True,False,False
Susan Summers,Susan_Summers@wilson.com,01-07-1981,9873480,True,True,True,False,True
Alicia Roberts,Alicia_Roberts@ramos.net,2009-09-24,75301,True,True,True,False,False
Charlene Patterson,Charlene_Patterson@edwards.com,1986/09/27,7158222,True,True,True,False,True
Mike Hudson,Mike_Hudson@wilson-snyder.info,1986-08-07,75936847,True,False,True,True,True
Nichole Murray,Nichole_Murray@harmon-blackwell.com,1953-10-28,7541654,True,True,True,False,True
Anthony Robinson,Anthony_Robinson@welch-williams.net,03/27/1987,345279,True,True,True,False,True
Andrew Sutton,Andrew_Sutton@mcintyre-allen.com,15-12-1966,818421,True,True,True,False,True
John Munoz,John_Munoz@perkins-proctor.org,2004/10/09,7944973,True,False,True,False,False
Antonio Gray,Antonio_Gray@jackson-bell.org,1971-03-15,56973759,True,False,True,True,True
Mallory Bright,Mallory_Bright@santiago.com,1954/11/18,117729,True,True,True,False,True
Zachary Johnson,Zachary_Johnson@velez.com,1974/10/02,2099868,True,True,True,False,True
Nicolas Myers,Nicolas_Myers@shaw.net,2001/06/18,4088904,True,True,True,False,True
Cynthia Crawford,Cynthia_Crawford@miller-fowler.org,1965-09-25,97822935,True,False,True,True,True
